"Longitude","Latitude","domainID","siteID","plotType","nlcdClass","nlcdClassSimple","soilMoisture","elevation","collectDate","sampleTiming","biophysicalCriteria","standingWaterDepth","boutType","samplingImpractical","incubationMethod","incubationCondition","horizon","soilTemp","litterDepth","sampleTopDepth","sampleBottomDepth","sampleExtent","soilSamplingDevice","soilCoreCount","biomassCode","biomassSampleCondition","boatMass","freshMassBoatMass","dryMassBoatMass","dryMassFraction","sampleType","acidTreatment","nitrogenPercent","organicCPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","cnInstrument","d15N","organicd13C","cnIsotopeQF","isotopeAccuracyQF","isoLaboratoryName","isoTestMethod","isoAnalyticalRepNumber","isoDataQF","nTransBoutType.y","incubationPairID","incubationLength","soilFreshMass","soilDryMass","kclVolume","kclAmmoniumNBlankCor","kclNitrateNitriteNBlankCor","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay"
-96.564404,39.09957,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.312,401.3,"8/20/2015 13:40","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",11,0,0,10.6,,,2,,,7.36,17.38,15,0.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.155,406.2,"8/20/2015 16:37","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",10,1.1,0,26,,,1,,,7.33,17.32,15.98,0.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.307,406.2,"8/20/2015 16:53","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",10,1.2,0,15.5,,,2,,,7.31,17.31,14.96,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.31,406.2,"8/20/2015 17:10","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",12,0.6,0,13.5,,,2,,,7.28,17.29,14.92,0.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.303,392.8,"8/20/2015 17:55","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",12,1.2,0,24.7,,,1,,,7.28,17.21,14.9,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.348,392.8,"8/20/2015 18:14","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",12,1.1,0,16,,,2,,,7.3,17.37,14.77,0.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.247,392.8,"8/20/2015 18:28","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",14,1.7,0,15.5,,,2,,,7.3,17.4,15.4,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.376,351,"8/24/2015 14:24","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",5,0,0,13.5,,,2,,,8.21,18.21,15.48,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.281,351,"8/24/2015 14:57","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",9,3.5,1.5,26,,,1,,,8.27,18.24,16.05,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.488,351,"8/24/2015 14:57","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"O",9,3.5,0,1.5,,,1,,,7.29,12.29,10.65,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.297,351,"8/24/2015 15:17","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",9,0,0,13.5,,,2,,,8.28,18.32,16.02,0.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.218,375.1,"8/24/2015 16:08","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",11,0,0,12.5,,,2,,,8.18,18.19,16.4,0.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.161,375.1,"8/24/2015 16:25","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",9,0,0,28,,,1,,,8.18,18.2,16.81,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.164,375.1,"8/24/2015 16:40","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",12,0,0,30,,,1,,,8.23,18.23,16.82,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.327,399.9,"8/24/2015 18:30","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",14,4,0,12.5,,,2,,,8.25,18.23,15.77,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.243,399.9,"8/24/2015 18:52","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",15,0,0,13,,,2,,,8.21,18.19,16.24,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.255,399.9,"8/24/2015 19:10","peakGreenness","Not Recorded",0,"biogeochemistry",,"no incubation",,"M",16,0,0,12.5,,,2,,,8.22,18.2,16.17,0.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.425,399.9,"4/25/2016 15:24","winterSpringTransition","Not Recorded",0,"microbes",,,,"M",16.9,1,0,12.6,,"auger",3,,,7.34,17.36,14.37,0.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.42,399.9,"4/25/2016 15:25","winterSpringTransition","Not Recorded",0,"microbes",,,,"M",17.2,2,0,16.5,,"auger",3,,,7.3,17.3,14.34,0.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.596,399.9,"4/25/2016 16:01","winterSpringTransition","Not Recorded",0,"microbes",,,,"O",16.6,2,0,1.5,,"brownie cutter",2,,,7.34,17.28,13.57,0.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.314,375.1,"4/25/2016 18:26","winterSpringTransition","Not Recorded",0,"microbes",,,,"M",19.5,2,0,31,,"auger",1,,,8.36,18.4,16,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.385,375.1,"4/25/2016 18:26","winterSpringTransition","Not Recorded",0,"microbes",,,,"M",18.6,1,0,13,,"auger",3,,,7.32,17.29,14.52,0.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.323,375.1,"4/25/2016 19:03","winterSpringTransition","Not Recorded",0,"microbes",,,,"M",19.3,1,0,25,,"auger",2,,,8.2,18.27,15.81,0.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.309,351,"4/25/2016 20:52","winterSpringTransition","Not Recorded",0,"microbes",,,,"M",22.9,1,0,21.5,,"auger",0,,,7.3,17.26,14.91,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.365,351,"4/25/2016 21:29","winterSpringTransition","Not Recorded",0,"microbes",,,,"M",20.3,0,0,15.5,,"auger",0,,,7.27,17.25,14.58,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.331,351,"4/25/2016 21:58","winterSpringTransition","Not Recorded",0,"microbes",,,,"M",21.5,1,0,17,,"auger",1,,,8.24,18.25,15.76,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.208,351,"7/11/2016 13:09","peakGreenness","Not Recorded",0,"microbes",,,,"M",25.1,0.1,0,31,,"corer",2,,,7.32,17.32,15.6,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.23,351,"7/11/2016 13:43","peakGreenness","Not Recorded",0,"microbes",,,,"M",29.3,0,0,16.3,,"corer",3,,,7.31,17.38,15.5,0.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.176,351,"7/11/2016 14:07","peakGreenness","Not Recorded",0,"microbes",,,,"M",27.5,0,0,12,,"corer",3,,,7.32,17.34,15.84,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.222,375.1,"7/11/2016 14:34","peakGreenness","Not Recorded",0,"microbes",,,,"M",26.8,0.3,0,15.5,,"corer",3,,,7.32,17.34,15.52,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.19,375.1,"7/11/2016 15:04","peakGreenness","Not Recorded",0,"microbes",,,,"M",26.5,2,0,26.5,,"corer",3,,,8.28,18.23,16.64,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.176,375.1,"7/11/2016 15:39","peakGreenness","Not Recorded",0,"microbes",,,,"M",27.5,0,0,25.8,,"corer",2,,,8.22,18.22,16.72,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.564404,39.09957,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.223,401.3,"7/11/2016 16:40","peakGreenness","Not Recorded",0,"microbes",,,,"M",0,0,0,31,,"auger",1,,,8.18,18.11,16.3,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.564404,39.09957,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.188,401.3,"7/11/2016 17:02","peakGreenness","Not Recorded",0,"microbes",,,,"M",0,0,0,16,,"auger",2,,,8.24,18.24,16.66,0.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.564404,39.09957,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.239,401.3,"7/11/2016 17:20","peakGreenness","Not Recorded",0,"microbes",,,,"M",0,0,0,14.5,,"auger",2,,,8.25,18.27,16.34,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.259,437.7,"7/12/2016 13:13","peakGreenness","Not Recorded",0,"microbes",,,,"M",25.5,0,0,8.8,,"corer",3,,,7.29,17.25,15.2,0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.301,437.7,"7/12/2016 13:45","peakGreenness","Not Recorded",0,"microbes",,,,"M",26.3,0,0,9.5,,"corer",3,,,7.29,17.28,14.97,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.217,437.7,"7/12/2016 14:10","peakGreenness","Not Recorded",0,"microbes",,,,"M",25.2,0,0,10.7,,"corer",3,,,7.3,17.29,15.51,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.275,399.9,"7/12/2016 16:19","peakGreenness","Not Recorded",0,"microbes",,,,"M",27.1,0,0,24,,"corer",2,,,7.28,17.26,15.11,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.393,399.9,"7/12/2016 17:02","peakGreenness","Not Recorded",0,"microbes",,,,"M",28.2,0,0,16.9,,"corer",2,,,7.29,17.29,14.47,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.27,399.9,"7/12/2016 17:31","peakGreenness","Not Recorded",0,"microbes",,,,"M",28.1,0,0,21,,"corer",2,,,7.32,17.33,15.2,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.493,392.8,"7/14/2016 13:28","peakGreenness","Not Recorded",0,"microbes",,,,"M",24.1,1,0,12.3,,"corer",3,,,7.2,17.2,13.9,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.339,424.1,"7/14/2016 13:41","peakGreenness","Not Recorded",0,"microbes",,,,"M",24.6,0,0,29,,"corer",1,,,8.22,18.22,15.69,0.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.344,392.8,"7/14/2016 14:01","peakGreenness","Not Recorded",0,"microbes",,,,"M",24.5,0.5,0,21,,"corer",3,,,7.24,17.28,14.71,0.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.337,424.1,"7/14/2016 14:13","peakGreenness","Not Recorded",0,"microbes",,,,"M",24.9,0,0,15.5,,"corer",2,,,8.19,18.19,15.67,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.461,392.8,"7/14/2016 14:25","peakGreenness","Not Recorded",0,"microbes",,,,"M",24.5,0,0,12.7,,"corer",3,,,7.26,17.28,14.12,0.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.305,424.1,"7/14/2016 14:47","peakGreenness","Not Recorded",0,"microbes",,,,"M",24.5,0,0,20.5,,"corer",2,,,8.23,18.23,15.89,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.570347,39.088076,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.263,404.2,"7/14/2016 15:33","peakGreenness","Not Recorded",0,"microbes",,,,"M",25.3,0,0,16.5,,"corer",2,,,7.28,17.28,15.2,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.343,406.2,"7/14/2016 15:45","peakGreenness","Not Recorded",0,"microbes",,,,"M",23.9,0.2,0,17.3,,"corer",3,,,7.28,17.3,14.74,0.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.570347,39.088076,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.293,404.2,"7/14/2016 16:01","peakGreenness","Not Recorded",0,"microbes",,,,"M",25.3,0,0,30.5,,"corer",1,,,7.3,17.28,15.02,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.359,406.2,"7/14/2016 16:11","peakGreenness","Not Recorded",0,"microbes",,,,"M",24.1,0,0,17.3,,"corer",3,,,7.22,17.22,14.58,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.570347,39.088076,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.415,404.2,"7/14/2016 16:24","peakGreenness","Not Recorded",0,"microbes",,,,"M",25.6,0,0,19,,"corer",2,,,7.29,17.32,14.38,0.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.331,406.2,"7/14/2016 16:28","peakGreenness","Not Recorded",0,"microbes",,,,"M",24.2,0,0,19,,"corer",3,,,7.23,17.25,14.76,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.301,351,"10/24/2016 15:12","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",13.5,4,0,32,,"corer",2,,,7.22,17.21,14.9,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.564404,39.09957,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.375,401.3,"10/24/2016 15:36","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",13.2,0,0,18.3,,"auger",2,,,7.31,17.32,14.59,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.258,351,"10/24/2016 15:45","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",14,0,0,18,,"corer",4,,,7.22,17.21,15.16,0.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.564404,39.09957,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.379,401.3,"10/24/2016 16:07","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",13.1,1,0,30,,"auger",1,,,7.34,17.34,14.59,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.55221,39.110903,"D06","KONZ","distributed","deciduousForest","forest",0.254,351,"10/24/2016 16:12","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",14.3,1.5,0,21,,"corer",4,,,7.29,17.27,15.25,0.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.564404,39.09957,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.285,401.3,"10/24/2016 16:30","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",14.3,1,0,19,,"auger",1,,,7.3,17.31,15.09,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.35,375.1,"10/24/2016 17:23","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",14.3,0,0,14.5,,"corer",4,,,7.25,17.25,14.66,0.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.388,375.1,"10/24/2016 17:48","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",14.3,0,0,19.8,,"corer",3,,,7.25,17.24,14.45,0.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.27,375.1,"10/24/2016 18:13","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",13.9,0,0,20.5,,"corer",3,,,7.21,17.22,15.09,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.314,399.9,"10/25/2016 14:15","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",16.3,0,0,23.8,,"corer",3,,,7.3,17.31,14.92,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.221,399.9,"10/25/2016 14:41","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",15,0,0,14.3,,"corer",4,,,7.3,17.3,15.49,0.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.546016,39.119993,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.348,399.9,"10/25/2016 15:38","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",16.3,0,0,19,,"corer",4,,,7.34,17.38,14.79,0.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.336,437.7,"10/25/2016 16:45","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",17.8,0,0,11,,"corer",4,,,7.28,17.29,14.77,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.329,437.7,"10/25/2016 17:17","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",15.8,0,0,14.5,,"corer",4,,,8.29,18.3,15.82,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.317,437.7,"10/25/2016 17:34","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",16.5,0,0,14.5,,"corer",4,,,7.27,17.32,14.9,0.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.404,406.2,"10/26/2016 14:02","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",15.2,0.5,0,31.2,,"corer",2,,,8.18,18.16,15.29,0.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.376,406.2,"10/26/2016 14:26","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",14.9,0.5,0,30.2,,"corer",2,,,8.19,18.14,15.42,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.570347,39.088076,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.339,404.2,"10/26/2016 14:41","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",16.3,0.3,0,31,,"auger",1,,,7.32,17.32,14.79,0.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.570347,39.088076,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.409,404.2,"10/26/2016 15:09","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",16.8,0.8,0,17.8,,"auger",2,,,7.33,17.32,14.42,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561182,39.102192,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.464,406.2,"10/26/2016 15:25","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",14.7,0.5,0,21.3,,"corer",3,,,8.25,18.29,15.11,0.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.570347,39.088076,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.381,404.2,"10/26/2016 15:43","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",16.3,0.5,0,30,,"auger",1,,,7.31,17.32,14.56,0.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.426,392.8,"10/26/2016 16:17","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",16.2,2,0,18.7,,"corer",3,,,8.21,18.26,15.26,0.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.459,392.8,"10/26/2016 16:39","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",15.7,1,0,21.7,,"corer",3,,,8.2,18.28,15.11,0.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.561811,39.103828,"D06","KONZ","tower","grasslandHerbaceous","grassland",0.379,392.8,"10/26/2016 17:13","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",16.4,1,0,15.2,,"corer",3,,,8.27,18.27,15.52,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.315,424.1,"10/26/2016 17:46","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",17.5,0.5,0,30,,"auger",1,,,7.34,17.32,14.93,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.288,424.1,"10/26/2016 18:12","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",17.5,1,0,30,,"auger",1,,,7.32,17.33,15.09,0.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.372,424.1,"10/26/2016 18:33","fallWinterTransition","Not Recorded",0,"microbes",,,,"M",17,1,0,30,,"auger",1,,,8.29,18.29,15.58,0.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.385,424.1,"4/10/2017 17:45","winterSpringTransition","Not Recorded",1,"microbesBiomass",,,,"M",12.1,0,0,26,"entire","PVC tube",1,,,2.14,12.15,9.37,0.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.366,424.1,"4/10/2017 18:17","winterSpringTransition","Not Recorded",0,"microbesBiomass",,,,"M",12.5,0,0,24,"entire","PVC tube",1,,,2.13,12.13,9.45,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.375,437.7,"4/10/2017 18:26","winterSpringTransition","Not Recorded",0,"microbesBiomass",,,,"M",14.1,0,0,14,"entire","PVC tube",2,,,2.14,12.15,9.42,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.435,437.7,"4/10/2017 19:10","winterSpringTransition","Not Recorded",0,"microbesBiomass",,,,"M",15.8,0,0,10,"entire","PVC tube",2,,,2.14,12.13,9.1,0.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.555875,39.075067,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.461,437.7,"4/10/2017 19:39","winterSpringTransition","Not Recorded",0,"microbesBiomass",,,,"M",14.3,0,0,10.5,"entire","PVC tube",2,,,2.1,12.11,8.95,0.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.566705,39.082563,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.491,424.1,"4/10/2017 20:17","winterSpringTransition","Not Recorded",1,"microbesBiomass",,,,"M",13.7,0,0,26,"entire","PVC tube",1,,,2.17,12.16,8.87,0.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.550148,39.110568,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.353,375.1,"4/11/2017 13:34","winterSpringTransition","Not Recorded",0,"microbesBiomass",,,,"M",9.3,0,0,11.8,"obstruction","PVC tube",2,,,2.2,12.21,9.6,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.570347,39.088076,"D06","KONZ","distributed","grasslandHerbaceous","grassland",0.417,404.2,"4/11/2017 13:43","winterSpringTransition","Not Recorded",0,"microbesBiomass",,,,"M",9.7,1,0,30,"entire","PVC tube",1,,,2.13,12.15,9.2,0.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
